,index,movie,name,gender,character,mentions,count,total centrality,average centrality
2267,2267,baat_ban_jaye,man,male,poor,1,5,20.0,4.0
2268,2268,bhagwaan_dada,vijay,male,honest,4,101,326.0,3.227722772
2269,2269,bhagwaan_dada,young,male,brave,8,127,57.0,0.44881889799999997
2270,2270,bhagwaan_dada,boy,male,"young,  innocent",3,35,114.0,3.257142857
2271,2271,bhagwaan_dada,man,female,"beautiful,  young",2,66,797.25,12.07954545
2272,2272,bhagwaan_dada,govinda,male,"uncle, uncle, son, father, uncle, uncle, son, father, young,  poor,  adopted,  little",22,244,3455.033333,14.15997268
2273,2273,bhagwaan_dada,swaroop,male,"wounded,  ecstatic",32,361,2280.083333,6.316020314
2274,2274,bhagwaan_dada,dada,male,"fugitive,  evil",10,140,661.0,4.721428571000001
2275,2275,bhagwaan_dada,bhagwaan,male,"son, son, brother, son, son, brother",71,741,4715.316667,6.3634502920000005
2276,2276,chameli_ki_shaadi,bhajandas,male,influential,1,5,29.0,5.8
2277,2277,dahleez,man,male,young,1,11,148.0,13.45454545
2278,2278,dharm_adhikari,prakash,male,"brother, brother, brother",6,49,63.0,1.285714286
2279,2279,dharm_adhikari,son,male,arun,2,17,71.0,4.176470588
2280,2280,dharm_adhikari,brother,male,strong,1,7,24.0,3.428571429
2281,2281,dosti_dushmani,daga,male,"son, father, son, father, son, father",8,81,390.0,4.814814815
2282,2282,dosti_dushmani,ranjith,male,"father, father",12,132,504.0,3.8181818180000002
2283,2283,aag_hi_aag,army,male,"son, son, son",2,18,0.0,0.0
2284,2284,apne_apne,samrat,male,"powerful,  underworld",2,31,96.0,3.096774194
2285,2285,aulad,anand,male,"child, child, child, child",10,120,160.0,1.333333333
2286,2286,dak_bangla,son,male,dead,2,19,127.0,6.684210526
2287,2287,dak_bangla,man,male,old,2,27,358.1666667,13.2654321
2288,2288,dak_bangla,ajay,male,fiance,24,223,810.5,3.634529148
2289,2289,himmat_aur_mehanat,madan,male,"son, son, son, son",4,65,306.8333333,4.720512821
2290,2290,hukumat,son,male,young,1,10,64.0,6.4
2291,2291,hukumat,arjun,male,"father, child, son, father, child, son",10,94,97.0,1.031914894
2292,2292,ijaazat,mahender,male,"husband, husband, husband, husband, husband, husband",47,402,1331.0,3.310945274
2293,2293,imaandaar,vijay,male,"brother, brother, brother",10,53,108.5,2.047169811
2294,2294,imaandaar,father,male,dead,3,29,170.33333330000002,5.873563217999999
2295,2295,inaam_dus_hazaar,captain,male,"brother, brother, brother",7,79,143.0,1.8101265819999999
2296,2296,insaf_ki_pukar,manohar,male,"father, father, father",11,147,1496.15,10.17789116
2297,2297,insaf_ki_pukar,lal,male,rich,7,99,2252.5,22.75252525
2298,2298,jaan_hatheli_pe,man,male,honest,1,9,26.0,2.888888889
2299,2299,jalwa,kapil,male,"brother, brother, brother",5,66,30.0,0.454545455
2300,2300,kaash,ritesh,male,"child, child, child, child",15,121,1013.866667,8.379063361
2301,2301,khudgarz,boy,male,rich,1,36,586.5,16.29166667
2302,2302,khudgarz,man,male,corrupt,1,14,11.5,0.8214285709999999
2303,2303,khudgarz,amar,male,"father, son, father, son",18,258,1084.666667,4.204134367
2304,2304,madadgaar,gupta,male,devious,4,50,153.25,3.065
2305,2305,madadgaar,sunita,male,"father, father",6,51,166.0,3.2549019610000003
2306,2306,madadgaar,anand,male,"father, father",4,59,232.0,3.93220339
2307,2307,marte_dam_tak,rane,male,intent,2,26,38.0,1.4615384619999998
2308,2308,mr._india,roopchand,male,local,1,14,129.0,9.214285713999999
2309,2309,mr._india,arun,male,"father, father",24,237,550.0,2.320675105
2310,2310,mr._india,father,male,late,2,23,176.0,7.6521739129999995
2311,2311,naam_o_nishan,father,male,real,2,42,449.0,10.69047619
2312,2312,naam_o_nishan,suraj,male,"uncle, uncle, uncle",15,133,1233.75,9.276315789
2313,2313,nazrana,rajat,male,child,27,257,727.2333332999999,2.8297016860000004
2314,2314,sindoor,ravi,male,uncle,20,144,211.0,1.4652777780000001
2315,2315,sindoor,shera,male,brother,12,87,46.0,0.5287356320000001
2316,2316,sutradhar,zamindar,male,cruel,2,14,68.0,4.8571428569999995
2317,2317,uttar_dakshin,raja,male,"brother, brother, brother",10,73,223.0,3.0547945210000003
2318,2318,uttar_dakshin,son,male,elder,2,8,30.0,3.75
2319,2319,kabzaa,ravi,male,"brother, brother, brother, brother, brother, brother",23,211,248.0,1.17535545
2320,2320,kabzaa,boy,male,careless,1,14,80.0,5.714285714
2321,2321,kanoon_apna_apna,collector,male,"son, son, son",1,13,69.0,5.307692308
2322,2322,kanoon_apna_apna,ravi,male,"son, son",8,61,3.5,0.057377049000000006
2323,2323,qayamat_se_qayamat_tak,dhanraj,male,"son, lover, son, lover, son, lover, emotional",14,106,143.5,1.353773585
2324,2324,qayamat_se_qayamat_tak,raj,male,"son, lover, son, lover, son, lover, emotional",14,161,189.0,1.173913043
2325,2325,salaam_bombay!,man,male,elderly,1,12,54.0,4.5
2326,2326,tezaab,pathan,male,dreaded,1,5,24.0,4.8
2327,2327,tezaab,mahesh,male,"father, father",17,141,479.5,3.40070922
2328,2328,tezaab,munna,male,"exiled,  infamous,  criminal",34,205,445.66666669999995,2.17398374
2329,2329,tezaab,lotiya,male,"brother, brother",19,151,584.0,3.8675496689999997
2330,2330,daisy,thomas,male,beautiful,1,29,151.33333330000002,5.218390805
2331,2331,dayavan,boy,male,homeless,1,32,670.0,20.9375
2332,2332,gangaa_jamunaa_saraswathi,man,male,greedy,1,15,83.08333333,5.538888889
2333,2333,gharwali_baharwali,gopal,male,mutual,1,11,198.0,18.0
2334,2334,gharwali_baharwali,arun,male,"father, grandchild, father, grandchild",22,314,4627.761904999999,14.73809524
2335,2335,sone_pe_suhaaga,vijay,male,"brother, brother, brother",12,121,4205.0,34.75206612
2336,2336,veerana,mahendra,male,"brother, brother, brother, brother, brother, brother",13,94,208.33333330000002,2.2163120569999997
2337,2337,veerana,brother,male,hale,9,124,1110.8,8.958064516
2338,2338,veerana,baba,male,"child, child, brother, child, child, brother",25,288,651.8333332999999,2.263310185
2339,2339,veerana,boy,male,"young,  burly",2,26,203.66666669999998,7.833333333
2340,2340,veerana,chotte,male,"child, child, child",4,30,0.0,0.0
2341,2341,veerana,man,female,"lovely,  beautiful,  young",4,143,957.8333332999998,6.698135197999999
2342,2342,veerana,thakur,male,"child, child",33,382,1543.966667,4.041797557
2343,2343,waaris,man,female,"young,  poor",1,11,143.5,13.04545455
2344,2344,waaris,dulla,male,"son, father",10,148,701.1666667000001,4.7376126130000005
2345,2345,waqt_ki_awaz,wealthy,male,"father, father, father, father, father, father",14,106,4198.216667000001,39.60581761
2346,2346,waqt_ki_awaz,son,male,second,1,19,769.8666667,40.51929825
2347,2347,waqt_ki_awaz,rajan,male,"son, father, son, father, son, father, wealthy",3,21,744.4333333,35.44920635
2348,2348,yateem,son,male,orphan,1,3,10.0,3.333333333
2349,2349,asmaan_se_ooncha,ranjit,male,"lover, lover, lover",4,65,0.0,0.0
2350,2350,bade_ghar_ki_beti,son,male,fourth,1,10,98.0,9.8
2351,2351,bahurani,shrikant,male,"father, father",2,29,4.166666667,0.143678161
2352,2352,bahurani,man,female,compatible,1,6,22.0,3.666666667
2353,2353,bahurani,amit,male,father,28,253,393.3333333,1.554677207
2354,2354,batwara,rajendra,male,TRUE,18,139,579.5,4.169064748
2355,2355,daata,kundan,male,"son, father, son, father, son, father",5,40,367.28333330000004,9.182083333
2356,2356,jaisi_karni_waisi_bharni,ravi,male,young,5,58,601.0,10.36206897
2357,2357,joshilaay,man,male,respected,1,3,6.0,2.0
2358,2358,ladki,father,male,upper,2,19,58.66666667,3.087719298
2359,2359,ladki,raja,male,"father, father, father",17,132,472.58333330000005,3.5801767680000003
2360,2360,main_azaad_hoon,azaad,male,imaginary,16,134,202.66666669999998,1.5124378109999999
2361,2361,maine_pyar_kiya,friend,male,old,2,16,96.16666667,6.010416667
2362,2362,maine_pyar_kiya,kishan,male,"son, son",22,181,343.3333333,1.896869245
2363,2363,purani_haveli,narendra,male,old,1,31,197.0,6.35483871
2364,2364,purani_haveli,man,male,old,3,45,57.5,1.277777778
2365,2365,raakh,aamir,male,innocent,5,136,232.0,1.705882353
2366,2366,ram_lakhan,john,male,ruthless,1,26,387.5,14.90384615
2367,2367,ram_lakhan,bhanu,male,"brother, brother",4,37,21.0,0.567567568
2368,2368,ram_lakhan,nath,male,cruel,1,54,644.5,11.93518519
2369,2369,ram_lakhan,brother,male,little,5,61,306.3333333,5.021857923
2370,2370,ram_lakhan,father,male,little,5,64,526.0,8.21875
2371,2371,ram_lakhan,man,male,"precocious,  young",1,16,84.0,5.25
2372,2372,ram_lakhan,commissioner,male,"brother, brother",1,22,101.66666670000001,4.621212121
2373,2373,ram_lakhan,the,male,little,5,391,0.0,0.0
2374,2374,ram_lakhan,ram,male,"brother, brother, upstanding",12,234,339.8,1.452136752
2375,2375,sikka,amar,male,"brother, brother",8,52,127.0,2.442307692
2376,2376,sikka,pranlal,male,humiliated,8,105,384.5833333,3.662698413
2377,2377,toofan,shaitan,male,"father, father",25,205,190.0,0.926829268
2378,2378,toofan,father,male,late,5,21,65.13333333,3.101587302
2379,2379,toofan,gopal,male,"dejected,  close",6,92,318.6666667,3.4637681160000002
2380,2380,toofan,shyam,male,"father, father, seth",38,249,877.8333332999998,3.525435074
2381,2381,toofan,inspector,male,"father, father",13,108,45.0,0.41666666700000005
2382,2382,toofan,sharma,male,corrupt,4,68,362.1,5.325
2383,2383,toofan,toofan,male,"son, son",23,218,1262.933333,5.793272171
2384,2384,aaj_ka_arjun,bheema,male,"nephew, nephew, nephew",11,149,402.1666667,2.699105145
2385,2385,aaj_ka_arjun,thakur,male,"son, son",9,62,157.2166667,2.535752688
2386,2386,agneekaal,aadesh,male,"brother, brother, brother",2,24,68.36666667,2.8486111110000003
2387,2387,agneepath,cheena,male,son,12,138,1950.5,14.13405797
2388,2388,agneepath,vijay,male,father,22,356,552.6666667000001,1.552434457
2389,2389,agneepath,vijay,male,father,22,360,1164.335714,3.234265873
2390,2390,agneepath,son,male,good,3,57,151.16666669999998,2.652046784
2391,2391,appu_raja,dharmaraj,male,bigwigs,11,93,184.5,1.9838709680000002
2392,2392,appu_raja,raja,male,"father, father, father",31,343,2460.333333,7.172983479
2393,2393,awwal_number,ronny,male,famous,4,45,85.0,1.888888889
2394,2394,awwal_number,sunny,male,new,5,62,211.5,3.4112903230000002
2395,2395,baaghi:_a_rebel_for_love,dhanraj,male,"father, father, father",3,35,223.5,6.385714286
2396,2396,baaghi:_a_rebel_for_love,saajan,male,"son, son",28,355,1477.033333,4.160657277
2397,2397,baaghi:_a_rebel_for_love,sood,male,"son, son",2,30,227.5,7.583333333
2398,2398,bandh_darwaza,neola,male,vampire,40,272,506.33333330000005,1.861519608
2399,2399,bandh_darwaza,pratap,male,righteous,1,5,13.0,2.6
2400,2400,bandh_darwaza,priest,male,local,4,80,323.4333333,4.042916667
2401,2401,c.i.d.,man,male,dangerous,1,22,111.0,5.045454545
2402,2402,dil,hazari,male,"son, son, father",10,128,26.0,0.203125
2403,2403,dil,man,female,"young,  rich",1,5,12.0,2.4
2404,2404,dil,raja,male,"father, enrages",37,301,2780.5,9.237541528
2405,2405,doodh_ka_karz,suraj,male,"son, husband, son, husband, son, husband",2,27,0.0,0.0
2406,2406,ghar_ho_to_aisa,man,female,"old,  tempered,  short,  aggressive",3,27,159.5,5.907407407000001
2407,2407,ghar_ho_to_aisa,amar,male,"brother, father, brother, father",55,411,1082.666667,2.6342254659999997
2408,2408,ghar_ho_to_aisa,vijay,male,married,23,141,230.0,1.631205674
2409,2409,ghar_ho_to_aisa,bajrangi,male,"son, son, son",7,67,35.5,0.529850746
2410,2410,ghayal,mehra,male,amateur,2,17,164.0,9.647058824
2411,2411,ghayal,ajay,male,"brother, brother, fine",28,235,741.5,3.155319149
2412,2412,ghayal,rai,male,reputed,2,12,42.0,3.5
2413,2413,jai_shiv_shankar,man,male,angry,1,28,500.66666669999995,17.88095238
2414,2414,jeene_do,suraj,male,"father, father, father, separate",20,159,12107.58333,76.14832285
2415,2415,jeene_do,son,male,second,2,65,804.0634921,12.37020757
2416,2416,jeene_do,thakur,male,wily,7,111,650.0,5.855855856
2417,2417,jeene_do,hardayal,male,"son, son, father, son, son, father, grateful",21,251,1067.3,4.252191235
2418,2418,jeevan_ek_sanghursh,dholakia,male,rival,2,20,7.0,0.35
2419,2419,kishen_kanhaiya,man,male,young,2,14,24.0,1.714285714
2420,2420,sailaab,krishna,male,husband,12,69,173.66666669999998,2.5169082130000002
2421,2421,shaitani_ilaaka,man,male,"medical,  young",2,16,106.0,6.625
2422,2422,shaitani_ilaaka,deepak,male,decent,15,217,917.8333332999998,4.229646697
2423,2423,sheahnaag,man,male,strong,1,5,30.0,6.0
2424,2424,sheahnaag,aghoori,male,"powerful,  evil",12,127,758.3333332999999,5.971128609
2425,2425,sheahnaag,bhola,male,"innocent,  helpless",6,56,180.0,3.214285714
2426,2426,shiva,naresh,male,qualified,2,16,35.0,2.1875
2427,2427,swarg,man,male,dishonest,2,53,1528.833333,28.84591195
2428,2428,thanedaar,police,male,"son, father, father, son, father, father, son, father, father",4,44,0.0,0.0
2429,2429,thanedaar,azghar,male,"husband, husband",6,43,63.0,1.465116279
2430,2430,tum_mere_ho,choudhry,male,"father, father, father",9,96,0.0,0.0
2431,2431,veeru_dada,veeru,male,grateful,3,41,234.0,5.707317073
2432,2432,100_days,kumar,male,millionaire,1,5,16.0,3.2
2433,2433,100_days,ram,female,sister,20,196,165.83333330000002,0.846088435
2434,2434,aadmi_aur_apsara,man,male,"courageous,  young",1,13,93.0,7.153846154
2435,2435,aakhri_cheekh,man,male,evil,1,12,38.0,3.166666667
2436,2436,ajooba,vazir,male,"child, child, evil",10,152,444.2333333000001,2.9225877189999996
2437,2437,ajooba,son,male,newborn,1,14,80.33333333,5.738095238
2438,2438,begunaah,son,male,"deceased,  young",4,83,268.0,3.228915663
2439,2439,begunaah,dindayal,male,"son, son",10,212,1886.5,8.898584906
2440,2440,bhabhi,amar,male,"brother, brother",5,43,95.0,2.209302326
2441,2441,bhabhi,ghanshyamdas,male,wealthy,2,38,168.0,4.421052632
2442,2442,dharam_sankat,birju,male,dead,9,82,428.41666669999995,5.224593496000001
2443,2443,dil_hai_ke_manta_nahin,raghu,male,"father, father",22,172,1019.483333,5.927228682000001
2444,2444,dil_hai_ke_manta_nahin,father,male,rich,7,95,301.8333333,3.1771929819999998
2445,2445,dil_hai_ke_manta_nahin,man,male,right,1,17,320.0,18.82352941
2446,2446,dushman_devta,man,male,young,1,16,56.0,3.5
2447,2447,fateh,anand,male,handicapped,9,34,82.0,2.411764706
2448,2448,first_love_letter,bheema,male,seasoned,4,78,472.13333330000006,6.052991453
2449,2449,haque,bittu,male,"child, child",6,124,293.0,2.362903226
2450,2450,hum,tiger,male,father,16,186,524.6666667,2.82078853
2451,2451,hum,bakhtawar,male,father,15,128,920.8,7.19375
2452,2452,indrajeet,inderjeet,male,"father, father, father, retired",7,63,816.0,12.95238095
2453,2453,khoon_ka_karz,karan,male,"child, child",4,118,11.0,0.093220339
2454,2454,khoon_ka_karz,champaklal,male,dubious,1,16,140.0,8.75
2455,2455,lamhe,viren,male,"father, father",39,300,572.0,1.9066666669999999
2456,2456,love,father,male,abusive,1,20,433.5,21.675
2457,2457,narsimha,boy,male,young,1,16,320.0,20.0
2458,2458,narsimha,narsimha,male,dead,32,421,3260.1333329999998,7.74378464
2459,2459,narsimha,man,male,young,5,134,1350.833333,10.08084577
2460,2460,patthar_ke_phool,vijay,male,"son, son, son",26,179,251.1,1.402793296
2461,2461,patthar_ke_phool,father,male,real,5,44,227.0,5.159090909
2462,2462,patthar_ke_phool,suraj,male,"son, husband, father, father, son, husband, father, father, criminal",28,271,687.0,2.535055351
2463,2463,patthar_ke_phool,son,male,biological,4,31,132.4,4.270967742
2464,2464,patthar_ke_phool,balraj,male,"son, son",20,177,246.0,1.3898305080000002
2465,2465,pratigyabadh,man,male,simple,1,16,186.0,11.625
2466,2466,pratikar,sajjan,male,"child, child, child",13,167,13509.69356,80.89636862
2467,2467,prem_qaidi,suryanath,male,"son, son, murdering",7,27,111.0,4.1111111110000005
2468,2468,pyaar_ka_saaya,avinash,male,"uncle, cousin, uncle, uncle, cousin, uncle, uncle, cousin, uncle",16,165,104.0,0.63030303
2469,2469,ranbhoomi,roopa,male,dreaded,3,40,153.0,3.825
2470,2470,rupaye_dus_karod,atmaram,male,"son, son, son, son, son, son",10,119,510.46666669999996,4.289635854
2471,2471,rupaye_dus_karod,ravi,male,"father, brother, son, father, brother, son, father, brother, son",30,471,3454.0,7.333333333
2472,2472,rupaye_dus_karod,vicky,male,"father, father",14,144,1597.0,11.09027778
2473,2473,saathi,pasha,male,big,2,13,12.0,0.923076923
2474,2474,sadak,ravi,male,traumatised,48,420,2038.4,4.853333333
2475,2475,sapnon_ka_mandir,boy,male,healthy,2,17,37.0,2.176470588
2476,2476,saugandh,man,male,proud,3,43,782.3333332999999,18.19379845
2477,2477,swarg_yahan_narak_yahan,father,male,dignified,2,18,69.33333333,3.851851852
2478,2478,thalapathi,surya,male,"father, father, father",53,402,2111.666667,5.252902156
2479,2479,thalapathi,arjun,male,"brother, brother, brother",15,130,460.66666669999995,3.5435897439999997
2480,2480,trinetra,father,male,honest,2,13,78.0,6.0
2481,2481,veerta,raghuveer,male,elder,3,25,10.0,0.4
2482,2482,veerta,munna,male,"son, son, young",17,117,535.6666667,4.578347578
2483,2483,veerta,balwant,male,"son, son, son, son, son, son",10,70,223.0,3.185714286
2484,2484,aaj_ka_goonda_raaj,man,male,"young,  unemployed",1,16,15.0,0.9375
2485,2485,aaj_ka_goonda_raaj,saxena,male,"brother, brother",1,8,17.5,2.1875
2486,2486,baaz,barbosa,male,"father, father, father",3,36,184.0,5.1111111110000005
2487,2487,baaz,cabral,male,cruel,4,28,91.0,3.25
2488,2488,balwaan,arjun,male,"father, father",21,177,405.1666667,2.289077213
2489,2489,beta,father,male,widowed,7,102,1288.5,12.63235294
2490,2490,beta,son,male,natural,6,48,397.5,8.28125
2491,2491,beta,raju,male,"son, father, brother, son",47,368,2923.4,7.944021739
2492,2492,bol_radha_bol,malhotra,male,"uncle, cousin, uncle, cousin",10,46,22.0,0.47826087
2493,2493,bol_radha_bol,brother,male,dead,1,12,109.5,9.125
2494,2494,bol_radha_bol,kishen,male,real,73,458,1658.833333,3.6219068410000004
2495,2495,chamatkar,kunta,male,"father, father, protege",22,282,670.3666667,2.377186761
2496,2496,chamatkar,sunder,male,"nephew, gullible",53,394,1113.833333,2.826988156
2497,2497,deewana,man,male,young,3,30,130.0,4.333333333
2498,2498,deewana,raja,male,uncle,29,232,552.5,2.381465517
2499,2499,deewana,ravi,male,"son, husband",19,177,469.0,2.649717514
2500,2500,deewana,pratap,male,greedy,9,76,846.0,11.13157895
2501,2501,dil_hi_to_hai,harshvardhan,male,royal,5,76,554.5666667,7.296929825
2502,2502,dil_hi_to_hai,the,male,"brother, brother, brother",15,115,57.0,0.495652174
2503,2503,ek_ladka_ek_ladki,bhagwati,male,"brother, brother, brother",24,222,567.0,2.554054054
2504,2504,ek_ladka_ek_ladki,brother,male,deceased,2,11,63.66666667,5.7878787879999996
2505,2505,isi_ka_naam_zindagi,son,male,amoral,4,32,238.16666669999998,7.442708333
2506,2506,isi_ka_naam_zindagi,man,male,elderly,1,18,226.0,12.55555556
2507,2507,isi_ka_naam_zindagi,bansiram,male,"grandson, grandson, grandson",7,90,66.0,0.7333333329999999
2508,2508,jaagruti,jugnu,male,"brother, brother",2,23,0.0,0.0
2509,2509,jaagruti,vishal,male,"brother, brother",5,44,262.0,5.954545455
2510,2510,jaan_se_pyaara,guman,male,"brother, brother, brother",9,32,83.0,2.59375
2511,2511,jaan_se_pyaara,police,male,"brother, brother",5,63,269.0,4.26984127
2512,2512,jaanam,rajan,male,"son, son, son",3,17,11.0,0.647058824
2513,2513,jo_jeeta_wohi_sikandar,shekhar,male,"father, brother, father, brother, father, brother",20,134,610.4666667,4.555721393
2514,2514,jo_jeeta_wohi_sikandar,sanju,male,"brother, father, brother, brother, father, brother",59,417,8153.666667,19.55315747
2515,2515,jo_jeeta_wohi_sikandar,brother,male,younger,4,28,73.0,2.607142857
2516,2516,jo_jeeta_wohi_sikandar,ratan,male,"father, brother, father, brother",18,154,825.3333332999999,5.359307359
2517,2517,jo_jeeta_wohi_sikandar,cycle,male,new,2,15,23.0,1.533333333
2518,2518,junoon,man,female,unknown,1,5,15.0,3.0
2519,2519,junoon,vikram,male,"father, father, unbeknown",74,800,4193.5,5.241875
